39,,Kenneth Walker III(SEA)  ,RB15,5,2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars,-2
40,,DJ Moore(CHI)  ,WR19,13,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,9
41,,Joe Burrow(CIN)  ,QB5,7,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,-6
42,,Christian Watson(GB)   ,WR20,6,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,15
43,,Justin Fields(CHI)  ,QB6,13,5 out of 5 stars5 out of 5 stars5 out of 5 stars5 out of 5 stars5 out of 5 stars,1
44,,Keenan Allen(LAC)  ,WR21,5,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,-2
45,,Justin Herbert(LAC)  ,QB7,5,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,-4
46,,Dameon Pierce(HOU)   ,RB16,7,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,-7
47,,JK Dobbins(BAL)  ,RB17,13,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,-1
48,,Miles Sanders(CAR)  ,RB18,7,4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars,2
49,,Breece Hall(NYJ)  ,RB19,7,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,-2
50,,Cam Akers(LAR)   ,RB20,10,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,8
51,,Alexander Mattison(MIN)  ,RB21,13,5 out of 5 stars5 out of 5 stars5 out of 5 stars5 out of 5 stars5 out of 5 stars,-3
52,,Brandon Aiyuk(SF)  ,WR22,9,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,14
53,,DeAndre Hopkins(TEN)  ,WR23,7,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,0
54,,Terry McLaurin(WAS)  ,WR24,14,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,2
55,,Drake London(ATL)  ,WR25,11,4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars,10
56,,Mike Williams(LAC)  ,WR26,5,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,8
57,,James Conner(ARI)  ,RB22,14,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,5
58,,Trevor Lawrence(JAC)  ,QB8,9,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,-4
59,,Tyler Lockett(SEA)  ,WR27,5,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,13
60,,TJ Hockenson(MIN)  ,TE3,13,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,-15
61,,Jonathan Taylor(IND)  ,RB23,11,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,-6
62,,David Montgomery(DET)  ,RB24,9,5 out of 5 stars5 out of 5 stars5 out of 5 stars5 out of 5 stars5 out of 5 stars,15
63,,James Cook(BUF)   ,RB25,13,2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars,-4
64,,Mike Evans(TB)  ,WR28,5,4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars,15
65,,Christian Kirk(JAC)  ,WR29,9,4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars,10
66,,Jahan Dotson(WAS)   ,WR30,14,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,20
67,,Rachaad White(TB)   ,RB26,5,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,-4
68,,Diontae Johnson(PIT)   ,WR31,6,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,10
69,,Javonte Williams(DEN)  ,RB27,9,4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars,-9
70,,Isiah Pacheco(KC)  ,RB28,10,4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars,4
71,,Darren Waller(NYG)   ,TE4,13,1 out of 5 stars1 out of 5 stars1 out of 5 stars1 out of 5 stars1 out of 5 stars,-19
72,,Chris Godwin(TB)  ,WR32,5,4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars,-5
73,,George Pickens(PIT)  ,WR33,6,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,3
74,,Alvin Kamara(NO)  ,RB29,11,4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars,-13
75,,Jerry Jeudy(DEN)   ,WR34,9,2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars,-2
76,,Dalvin Cook(NYJ)  ,RB30,7,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,-8
77,,George Kittle(SF)  ,TE5,9,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,-26
78,,Gabe Davis(BUF)  ,WR35,13,2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars,18
79,,Marquise Brown(ARI)  ,WR36,14,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,8
80,,Khalil Herbert(CHI)  ,RB31,13,5 out of 5 stars5 out of 5 stars5 out of 5 stars5 out of 5 stars5 out of 5 stars,5
81,,D'Andre Swift(PHI)  ,RB32,10,1 out of 5 stars1 out of 5 stars1 out of 5 stars1 out of 5 stars1 out of 5 stars,-12
82,,Michael Pittman Jr.(IND)  ,WR37,11,4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars,-2
83,,Brian Robinson Jr.(WAS)  ,RB33,14,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,9
84,,Jordan Addison(MIN)  ,WR38,13,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,0
85,,Deshaun Watson(CLE)  ,QB9,5,2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars,-3
86,,Kyle Pitts(ATL)  ,TE6,11,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,-15
87,,AJ Dillon(GB)  ,RB34,6,4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars,-6
88,,Courtland Sutton(DEN)  ,WR39,9,2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars,12
89,,Dallas Goedert(PHI)  ,TE7,10,2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars,-19
90,,Daniel Jones(NYG)  ,QB10,13,1 out of 5 stars1 out of 5 stars1 out of 5 stars1 out of 5 stars1 out of 5 stars,25
91,,Dak Prescott(DAL)  ,QB11,7,2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars,-2
92,,Brandin Cooks(DAL)  ,WR40,7,2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars,5
93,,Jaxon Smith-Njigba(SEA)  ,WR41,5,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,-2
94,,Tua Tagovailoa(MIA)  ,QB12,10,2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars,-1
95,,Antonio Gibson(WAS)  ,RB35,14,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,-7
96,,Zay Flowers(BAL)  ,WR42,13,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,5
97,,Treylon Burks(TEN)  ,WR43,7,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,22
98,,Kirk Cousins(MIN)  ,QB13,13,4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars,8
99,,Geno Smith(SEA)  ,QB14,5,2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars,23
100,,Elijah Moore(CLE)   ,WR44,5,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,24
101,,Jamaal Williams(NO)  ,RB36,11,4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars,-6
102,,Samaje Perine(DEN)  ,RB37,9,4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars,3
103,,Zach Charbonnet(SEA)  ,RB38,5,2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars,-4
104,,Rashod Bateman(BAL)  ,WR45,13,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,39
105,,Rashaad Penny(PHI)  ,RB39,10,1 out of 5 stars1 out of 5 stars1 out of 5 stars1 out of 5 stars1 out of 5 stars,3
106,,Pat Freiermuth(PIT)  ,TE8,6,4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars,-16
107,,Anthony Richardson(IND)  ,QB15,11,4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars,0
108,,Raheem Mostert(MIA)  ,RB40,10,1 out of 5 stars1 out of 5 stars1 out of 5 stars1 out of 5 stars1 out of 5 stars,3
109,,Skyy Moore(KC)   ,WR46,10,2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars,8
110,,Quentin Johnston(LAC)  ,WR47,5,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,8
111,,Evan Engram(JAC)  ,TE9,9,2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars,-28
112,,JuJu Smith-Schuster(NE)  ,WR48,11,2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars,2
113,,Elijah Mitchell(SF)  ,RB41,9,4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars,8
114,,Michael Thomas(NO)  ,WR49,11,4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars,-11
115,,Damien Harris(BUF)  ,RB42,13,2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars,11
116,,Kadarius Toney(KC)  ,WR50,10,2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars,-4
117,,David Njoku(CLE)   ,TE10,5,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,-23
118,,Aaron Rodgers(NYJ)  ,QB16,7,2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars,-20
119,,Tyler Allgeier(ATL)  ,RB43,11,4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars,14
120,,Nico Collins(HOU)  ,WR51,7,4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars,43
121,,Jakobi Meyers(LV)  ,WR52,13,2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars,39
122,,Jaylen Warren(PIT)  ,RB44,6,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,-2
123,,Allen Lazard(NYJ)  ,WR53,7,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,9
124,,De'Von Achane(MIA)  ,RB45,10,1 out of 5 stars1 out of 5 stars1 out of 5 stars1 out of 5 stars1 out of 5 stars,-15
125,,Jared Goff(DET)  ,QB17,9,4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars,4
126,,Odell Beckham Jr.(BAL)  ,WR54,13,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,-13
127,,Jerick McKinnon(KC)  ,RB46,10,4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars,4
128,,Ezekiel Elliott(NE)  ,RB47,11,2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars,-5
129,,Kenneth Gainwell(PHI)  ,RB48,10,1 out of 5 stars1 out of 5 stars1 out of 5 stars1 out of 5 stars1 out of 5 stars,22
130,,Tank Bigsby(JAC)  ,RB49,9,2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars,-2
131,,Chigoziem Okonkwo(TEN)  ,TE11,7,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,8
132,,Russell Wilson(DEN)  ,QB18,9,4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars,13
133,,Romeo Doubs(GB)  ,WR55,6,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,5
134,,Dalton Schultz(HOU)  ,TE12,7,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,-9
135,,Jameson Williams(DET)   ,WR56,9,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,9
136,,Tyler Boyd(CIN)  ,WR57,7,4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars,23
137,,Darnell Mooney(CHI)  ,WR58,13,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,32
138,,Devin Singletary(HOU)  ,RB50,7,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,19
139,,Adam Thielen(CAR)  ,WR59,7,4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars,-9
140,,Dalton Kincaid(BUF)  ,TE13,13,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,-30
141,,DJ Chark(CAR)  ,WR60,7,4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars,90
142,,Roschon Johnson(CHI)  ,RB51,13,5 out of 5 stars5 out of 5 stars5 out of 5 stars5 out of 5 stars5 out of 5 stars,6
143,,Cole Kmet(CHI)  ,TE14,13,4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars,-9
144,,Zay Jones(JAC)  ,WR61,9,4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars,35
145,,Tyler Higbee(LAR)  ,TE15,10,2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars,-9
146,,Michael Gallup(DAL)  ,WR62,7,2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars,62
147,,Greg Dulcich(DEN)  ,TE16,9,4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars,19
148,,D'Onta Foreman(CHI)  ,RB52,13,5 out of 5 stars5 out of 5 stars5 out of 5 stars5 out of 5 stars5 out of 5 stars,-8
149,,Derek Carr(NO)  ,QB19,11,5 out of 5 stars5 out of 5 stars5 out of 5 stars5 out of 5 stars5 out of 5 stars,13
150,,Juwan Johnson(NO)  ,TE17,11,5 out of 5 stars5 out of 5 stars5 out of 5 stars5 out of 5 stars5 out of 5 stars,8
151,,Gus Edwards(BAL)  ,RB53,13,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,47
152,,Kenny Pickett(PIT)  ,QB20,6,2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars,2
153,,Matthew Stafford(LAR)  ,QB21,10,2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars,28
154,,Kendre Miller(NO)  ,RB54,11,4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars,11
155,,Jeff Wilson Jr.(MIA)  ,RB55,10,1 out of 5 stars1 out of 5 stars1 out of 5 stars1 out of 5 stars1 out of 5 stars,45
156,,Van Jefferson(LAR)  ,WR63,10,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,28
157,,Chuba Hubbard(CAR)  ,RB56,7,4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars,17
158,,Jordan Love(GB)  ,QB22,6,5 out of 5 stars5 out of 5 stars5 out of 5 stars5 out of 5 stars5 out of 5 stars,3
159,,Gerald Everett(LAC)  ,TE18,5,4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars,28
160,,San Francisco 49ers(SF)  ,DST1,9,1 out of 5 stars1 out of 5 stars1 out of 5 stars1 out of 5 stars1 out of 5 stars,-58
161,,Donovan Peoples-Jones(CLE)  ,WR64,5,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,28
162,,Rondale Moore(ARI)  ,WR65,14,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,23
163,,Marvin Mims Jr.(DEN)  ,WR66,9,2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars,5
164,,Brock Purdy(SF)  ,QB23,9,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,-8
165,,Sam LaPorta(DET)  ,TE19,9,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,-18
166,,Dallas Cowboys(DAL)  ,DST2,7,2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars,-39
167,,Jonathan Mingo(CAR)  ,WR67,7,4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars,11
168,,Alec Pierce(IND)   ,WR68,11,4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars,45
169,,K.J. Osborn(MIN)  ,WR69,13,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,30
170,,Philadelphia Eagles(PHI)  ,DST3,10,2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars,-54
171,,Justin Tucker(BAL)  ,K1,13,5 out of 5 stars5 out of 5 stars5 out of 5 stars5 out of 5 stars5 out of 5 stars,-67
172,,Rashid Shaheed(NO)  ,WR70,11,4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars,74
173,,Jerome Ford(CLE)  ,RB57,5,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,49
174,,Curtis Samuel(WAS)  ,WR71,14,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,63
175,,Buffalo Bills(BUF)  ,DST4,13,1 out of 5 stars1 out of 5 stars1 out of 5 stars1 out of 5 stars1 out of 5 stars,-40
176,,Tyjae Spears(TEN)  ,RB58,7,4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars,-9
177,,Marquez Valdes-Scantling(KC)  ,WR72,10,2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars,39
178,,Clyde Edwards-Helaire(KC)  ,RB59,10,4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars,23
179,,Tyler Bass(BUF)  ,K2,13,4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars,-37
180,,Zamir White(LV)  ,RB60,13,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,34
181,,Sam Howell(WAS)  ,QB24,14,1 out of 5 stars1 out of 5 stars1 out of 5 stars1 out of 5 stars1 out of 5 stars,2
182,,Jayden Reed(GB)  ,WR73,6,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,27
183,,Taysom Hill(NO)  ,TE20,11,5 out of 5 stars5 out of 5 stars5 out of 5 stars5 out of 5 stars5 out of 5 stars,9
184,,Isaiah Hodgins(NYG)  ,WR74,13,3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars3 out of 5 stars,46
185,,New York Jets(NYJ)  ,DST5,7,2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars,-36
186,,New England Patriots(NE)  ,DST6,11,2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars,-40
187,,DeVante Parker(NE)  ,WR75,11,2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars,73
188,,Harrison Butker(KC)  ,K3,10,5 out of 5 stars5 out of 5 stars5 out of 5 stars5 out of 5 stars5 out of 5 stars,-38
189,,Bryce Young(CAR)  ,QB25,7,4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars4 out of 5 stars,-18
190,,Rashee Rice(KC)  ,WR76,10,2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars2 out of 5 stars,-20
191,,Evan McPherson(CIN)  ,K4,7,0 out of 5 stars0 out of 5 stars0 out of 5 stars0 out of 5 stars0 out of 5 stars,-50
